influencer_id,name,platform,niche,country,followers,following,follower_following_ratio,posts,account_creation_year,account_age_days,posting_freq_per_week,avg_likes,avg_comments,avg_views,engagement_rate,follower_growth_30d,bot_score,fraud_flag,sentiment_score,content_type,relevance_score,age_13_17_pct,age_18_24_pct,age_25_34_pct,age_35_44_pct,age_45_plus_pct,male_pct,female_pct,other_pct,estimated_cpa,estimated_roi_score
inf_101653,Charlie White,Instagram,Art,Philippines,13609,1718,7.92,378,2021,1661,5,499,77,642,0.0334,553,0.083,0,-0.246,Photo,0.313,0.069,0.212,0.28,0.06,0.38,0.31,0.689,0,1516.46,0.031
inf_101654,Parker Miller,Instagram,Education,Philippines,717,71,10.1,177,2022,1322,4,11,1,50,0.025,-4,0.177,0,0.191,Reel,0.533,0.022,0.276,0.182,0.209,0.31,0.355,0.643,0.002,131.69,0
inf_101655,Parker Davis,Twitter,Health,France,11415,546,20.91,35,2022,1100,2,139,17,532,0.0165,-69,0.249,0,0.194,Image,0,0.007,0.153,0.084,0.066,0.689,0.478,0.52,0.002,1772.08,0
inf_101656,Robin Hall,YouTube,Finance,France,500,92,5.43,5,2022,1237,3,13,1,1376,0.0332,2,0.461,0,0.241,Long-form,0.358,0.003,0.271,0.538,0.189,0,0.754,0.245,0.002,876.26,0.12
inf_101657,Lee Lewis,Instagram,Food,Japan,2332,359,6.5,241,2024,458,4,65,8,155,0.0243,-54,0.564,0,-0.031,Carousel,0,0.003,0.165,0.197,0.128,0.508,0.51,0.485,0.006,3152.47,0
inf_101658,Dakota Kumar,Instagram,Food,United Kingdom,2925,1159,2.52,160,2017,3131,4,81,4,115,0.0215,44,0.14,0,-0.184,Carousel,0.077,0.055,0.079,0.129,0.063,0.674,0.159,0.84,0.002,1065.17,0.071
inf_101659,Cameron Wang,Instagram,Fitness,Germany,17600,1580,11.14,210,2017,3094,3,443,39,679,0.0203,-353,0.19,0,-0.361,Carousel,0.258,0.013,0.349,0.32,0.1,0.219,0.319,0.675,0.005,456.15,0
inf_101660,Sydney Martin,YouTube,Gaming,Brazil,9172,1159,7.91,336,2023,1032,4,170,9,12101,0.0249,245,0.781,1,-0.2,Long-form,0,0.013,0.197,0.46,0.198,0.133,0.617,0.372,0.011,611.86,0
inf_101661,Robin Gonzalez,YouTube,Parenting,Spain,934,37,25.24,114,2023,879,5,17,0,809,0.0182,336,0.717,1,-0.214,Live,0.293,0.009,0.138,0.098,0.051,0.704,0.203,0.795,0.002,1502.12,0.03
inf_101662,Kendall Gonzalez,Twitter,Entertainment,Japan,914,202,4.52,27,2021,1608,1,11,1,50,0.0203,0,0.516,0,-0.11,Link,0.14,0.004,0.142,0.325,0.053,0.476,0.705,0.294,0.002,478.32,0.041
inf_101663,Harper Davis,YouTube,Photography,Australia,12157,1629,7.46,563,2016,3441,7,132,20,25763,0.0129,304,0.195,0,0.024,Long-form,0.174,0.022,0.4,0.341,0.237,0,0.605,0.394,0.001,2481.06,0
inf_101664,Elliot Lewis,Twitter,Travel,Australia,3897,925,4.21,158,2024,558,3,57,1,156,0.0118,113,0.519,0,-0.368,Thread,0.253,0.054,0.068,0.349,0.073,0.455,0.197,0.803,0,4896.86,0.046
inf_101665,Casey Martinez,TikTok,Health,Australia,2919,478,6.11,191,2019,2466,7,113,5,3171,0.0404,81,0.803,1,-0.349,Short,0.225,0.003,0.232,0.22,0.05,0.495,0.25,0.749,0.001,1797.47,0
inf_101666,Sam Martinez,Instagram,Education,Spain,2960,803,3.69,542,2022,1298,9,31,2,103,0.0148,53,0.493,0,-0.117,Reel,0.27,0.016,0.131,0.291,0.135,0.426,0.169,0.823,0.008,1743.87,0
inf_101667,Charlie Johnson,Twitter,Beauty,United States,13473,4099,3.29,536,2016,3388,5,377,47,1254,0.0294,-304,0.152,0,0.21,Text,0.412,0.028,0.139,0.116,0.129,0.587,0.825,0.171,0.004,286.07,0
inf_101668,Rowan Hall,Instagram,Food,Germany,2791,303,9.21,170,2022,1176,1,42,1,103,0.02,25,0.446,0,-0.163,Photo,0.262,0.043,0.199,0.281,0.045,0.432,0.522,0.477,0.001,3271.15,0
inf_101669,Hayden Jackson,TikTok,Travel,Brazil,6403,1213,5.28,71,2016,3645,1,156,4,3589,0.0268,31,0.271,0,0.184,Short,0.118,0.055,0.213,0.34,0.146,0.247,0.162,0.837,0.001,1896.86,0
inf_101670,Avery Harris,Instagram,Travel,France,205718,20244,10.16,1170,2020,1976,5,3672,378,13789,0.018,-539,0.269,0,0.585,Carousel,0.305,0.016,0.166,0.327,0.01,0.482,0.797,0.2,0.003,1477.02,0.01
inf_101671,Parker Lee,TikTok,Photography,United States,756,323,2.34,228,2020,2118,3,4,0,1591,0.0072,9,0.065,1,0.099,Short,0.048,0.049,0.283,0.171,0.011,0.485,0.493,0.507,0.001,3603.01,0
inf_101672,Jamie Robinson,TikTok,Gaming,Kenya,500,110,4.55,105,2019,2341,7,17,0,483,0.0266,-8,0.464,1,0.516,Live,0.315,0.026,0.282,0.298,0.232,0.161,0.381,0.617,0.002,5000,0
inf_101673,Robin Kumar,TikTok,Gaming,Canada,25828,2921,8.84,164,2020,1885,2,681,51,50318,0.0251,231,0.164,0,0.444,Short,0.546,0.036,0.163,0.05,0.063,0.688,0.122,0.876,0.002,2643.78,0.041
inf_101674,Lee Thomas,TikTok,Beauty,Brazil,2488,423,5.88,108,2020,2018,5,45,5,3467,0.0145,3,0.466,0,0.187,Short,0.271,0.016,0.146,0.203,0.01,0.624,0.422,0.575,0.002,209.89,0.105
inf_101675,Charlie Kumar,Instagram,Photography,United States,3840,489,7.85,438,2020,1843,4,203,8,589,0.0439,-14,0.356,0,-0.095,Photo,0.414,0.038,0.091,0.389,0.043,0.439,0.462,0.536,0.002,345.71,0.042
inf_101676,Casey Wang,Instagram,Lifestyle,United States,1830,652,2.81,132,2016,3516,4,65,3,157,0.0317,-43,0.22,0,0.004,Photo,0.361,0.006,0.175,0.415,0.042,0.362,0.883,0.112,0.005,154.17,0.052
inf_101677,Reese Harris,Instagram,Travel,India,4215,246,17.13,347,2019,2366,5,126,13,309,0.0301,-102,0.197,0,0.352,Photo,0,0.007,0.192,0.517,0.184,0.1,0.811,0.178,0.011,359.66,0
inf_101678,Sydney Nguyen,Instagram,Food,United Kingdom,82456,17537,4.7,367,2020,2087,1,1288,222,4131,0.026,4145,0.488,0,0.042,Reel,0.382,0.014,0.292,0.426,0.153,0.115,0.58,0.42,0,238.21,0.012
inf_101679,Morgan Smith,YouTube,Finance,Australia,31926,8164,3.91,348,2022,1396,4,46,3,62481,0.0013,429,0.496,0,0.597,Shorts,0.169,0.001,0.144,0.116,0.04,0.699,0.222,0.776,0.002,5000,0
inf_101680,Kai Perez,Instagram,Food,Germany,25385,8262,3.07,256,2019,2503,6,583,57,722,0.026,1634,0.679,0,-0.111,Reel,0.192,0.046,0.216,0.091,0.042,0.604,0.387,0.612,0.001,442.96,0.023
inf_101681,Drew Nguyen,Twitter,Travel,Mexico,500,22,22.73,386,2024,710,1,17,1,50,0.0503,33,0.643,0,-0.046,Text,0.064,0.095,0.158,0.121,0.091,0.536,0.885,0.112,0.003,320.72,0
inf_101682,Blake Nguyen,YouTube,Travel,Nigeria,1402,432,3.25,98,2016,3434,5,42,6,1575,0.0318,66,0.141,0,0.656,Live,0.248,0.014,0.068,0.391,0.117,0.41,0.614,0.386,0,897.93,0.026
inf_101683,Sam Wang,TikTok,Lifestyle,Japan,500,82,6.1,24,2024,715,3,13,0,730,0.0236,-14,0.184,1,-0.218,Short,0.104,0.002,0.094,0.348,0.019,0.537,0.419,0.578,0.003,759.14,0.062
inf_101684,Emerson Miller,Instagram,Art,Kenya,1749,92,19.01,370,2024,574,3,31,3,56,0.0133,92,0.337,0,0.671,Carousel,0.329,0.076,0.215,0.182,0.072,0.455,0.421,0.574,0.005,3072.83,0
inf_101685,Charlie Wilson,TikTok,Food,Spain,34071,4543,7.5,138,2018,2670,3,314,48,70150,0.0103,211,0.221,0,-0.576,Short,0.461,0.021,0.303,0.218,0.176,0.281,0.239,0.754,0.006,2658.28,0.008
inf_101686,Jordan Martin,Twitter,Fitness,Spain,10115,1919,5.27,27,2016,3477,7,104,18,164,0.01,17,0.348,0,-0.205,Text,0.649,0.024,0.132,0.146,0.309,0.389,0.687,0.302,0.011,1913.69,0
inf_101687,Elliot Garcia,YouTube,Lifestyle,United Kingdom,6206,1690,3.67,25,2017,3139,4,147,19,13660,0.0185,651,0.577,0,-0.334,Long-form,0.456,0.002,0.313,0.31,0.052,0.323,0.841,0.15,0.009,1090.44,0
inf_101688,Alex Thomas,YouTube,Tech,Mexico,8535,1622,5.26,35,2023,1060,1,91,7,20377,0.0124,-4,0.267,0,-0.435,Long-form,0.191,0.097,0.118,0.317,0.104,0.364,0.609,0.387,0.004,1946.15,0
inf_101689,Lee Brown,TikTok,Art,United Kingdom,2448,632,3.87,278,2018,2716,5,38,3,1556,0.0221,54,0.276,0,-0.142,Short,0.271,0.031,0.196,0.318,0.146,0.309,0.261,0.737,0.002,1277.23,0
inf_101690,Emerson Jackson,Instagram,Travel,Kenya,8866,1885,4.7,248,2021,1629,4,170,12,501,0.0234,700,0.156,0,-0.049,Carousel,0.137,0.024,0.412,0.461,0.102,0,0.718,0.276,0.005,678.79,0.035
inf_101691,Lee Perez,YouTube,Lifestyle,United Kingdom,30126,12071,2.5,46,2020,2006,6,248,28,87241,0.0063,-1180,0.385,0,0.098,Shorts,0.089,0.102,0.367,0.294,0.15,0.087,0.593,0.396,0.011,833.15,0.009
inf_101692,Kendall Wilson,Instagram,Food,Spain,500,93,5.38,375,2020,1922,4,6,0,50,0.0183,34,0.141,1,-0.531,Photo,0.08,0.029,0.173,0.125,0.033,0.64,0.848,0.146,0.006,2736.76,0
inf_101693,Parker Jackson,Instagram,Gaming,Philippines,10319,3939,2.62,66,2022,1229,6,146,22,544,0.0164,570,0.163,0,0.627,Photo,0,0.004,0.271,0.231,0.058,0.437,0.146,0.853,0.001,2624.72,0
inf_101694,Jamie Clark,Instagram,Fashion,Philippines,28403,2626,10.82,315,2018,2657,4,420,36,1183,0.0152,133,0.454,0,-0.139,Photo,0.07,0.027,0.178,0.079,0.051,0.665,0.771,0.229,0,2272.53,0.015
inf_101695,Cameron Miller,Instagram,Fitness,Kenya,3289,457,7.2,134,2022,1150,5,97,13,268,0.0232,-16,0.697,0,0.044,Story,0.003,0.077,0.241,0.279,0.124,0.279,0.389,0.611,0,1140.97,0
inf_101696,Cameron Jackson,Instagram,Entertainment,United Kingdom,19604,2707,7.24,263,2017,3003,2,571,95,659,0.0216,-596,0.098,0,-0.084,Reel,0.387,0.017,0.119,0.139,0.021,0.705,0.639,0.354,0.007,2107.84,0.013
inf_101697,Sam Hall,Instagram,Parenting,United Kingdom,577123,211452,2.73,96,2019,2325,5,7716,1291,25037,0.0142,-9952,0.557,0,0.01,Photo,0.287,0,0.163,0.291,0.137,0.409,0.173,0.826,0.001,399.98,0.005
inf_101698,Elliot Johnson,Twitter,Fashion,Australia,3743,224,16.71,85,2018,2716,8,84,11,204,0.0167,-31,0.674,0,0.065,Text,0.194,0.014,0.251,0.17,0.01,0.554,0.433,0.562,0.005,1377.16,0.014
inf_101699,Blake Taylor,YouTube,Finance,United Kingdom,16597,3247,5.11,368,2020,1923,8,249,30,37296,0.0206,115,0.788,1,0.165,Shorts,0.167,0.032,0.132,0.2,0.098,0.538,0.115,0.885,0,1670.41,0
inf_101700,Morgan Thomas,Twitter,Beauty,Indonesia,1358,10,135.8,7,2024,475,2,37,3,126,0.0386,12,0.089,0,-0.424,Text,0.125,0.008,0.155,0.212,0.168,0.457,0.164,0.833,0.002,486.9,0.04
inf_101701,Dakota Harris,Instagram,Travel,United Kingdom,8538,1577,5.41,736,2021,1518,1,104,5,267,0.009,280,0.142,0,0.631,Carousel,0.295,0.039,0.25,0.126,0.03,0.555,0.411,0.588,0.001,3070.38,0.025
inf_101702,Jules Hall,Instagram,Travel,Nigeria,13343,1412,9.45,209,2018,2672,5,411,16,736,0.0306,394,0.425,0,-0.722,Carousel,0.002,0.012,0.083,0.172,0.077,0.655,0.46,0.539,0.001,1290.81,0.043
inf_101703,Sam Hall,YouTube,Gaming,Germany,12083,320,37.76,113,2023,1030,3,66,6,8243,0.0073,207,0.523,0,0.089,Long-form,0.095,0.002,0.109,0.285,0.049,0.556,0.538,0.456,0.005,5000,0
inf_101704,Lee Brown,Instagram,Education,Spain,1249,301,4.15,198,2017,2943,2,34,1,50,0.0282,11,0.807,1,0.044,Carousel,0.342,0.03,0.187,0.306,0.15,0.327,0.601,0.395,0.004,1230.71,0
inf_101705,Emerson Perez,Instagram,Gaming,Philippines,8889,2687,3.31,26,2023,925,9,334,37,1202,0.0306,394,0.192,0,-0.132,Reel,0.297,0.01,0.225,0.246,0.07,0.449,0.292,0.706,0.002,318.12,0
inf_101706,Harper Brown,YouTube,Tech,Brazil,91794,22189,4.14,144,2024,417,11,1026,126,58166,0.0089,3230,0.437,0,-0.002,Long-form,0.241,0.016,0.09,0.214,0.054,0.626,0.396,0.603,0.001,3252.85,0
inf_101707,Lee Hall,Instagram,Photography,United States,13097,775,16.9,841,2022,1266,1,406,42,874,0.024,306,0.326,0,0.113,Carousel,0.352,0.037,0.141,0.358,0.035,0.429,0.332,0.663,0.005,216.09,0.006
inf_101708,Sam Robinson,YouTube,Art,France,41232,11862,3.48,54,2018,2602,2,498,12,49583,0.0115,-90,0.051,0,-0.151,Live,0.151,0.015,0.217,0.199,0.087,0.482,0.445,0.552,0.003,1030.87,0.028
inf_101709,Skyler Lewis,YouTube,Entertainment,Kenya,6055,1403,4.32,256,2020,2029,1,254,7,15965,0.0325,261,0.333,0,-0.76,Shorts,0.203,0.008,0.288,0.162,0.19,0.352,0.381,0.618,0.001,964.04,0
inf_101710,Parker Brown,Instagram,Photography,Australia,21209,2346,9.04,114,2020,1879,2,157,5,381,0.0074,743,0.745,1,-0.173,Photo,0.06,0.133,0.157,0.426,0.103,0.181,0.214,0.775,0.011,1127.63,0.066
inf_101711,Lee Harris,Instagram,Photography,Germany,9987,3649,2.74,211,2018,2556,6,149,6,594,0.0138,26,0.142,0,0.655,Carousel,0.396,0.001,0.178,0.163,0.058,0.6,0.52,0.479,0.002,2513.64,0.001
inf_101712,Jules Hall,TikTok,Fitness,Nigeria,1609,205,7.85,46,2017,3172,5,49,8,3684,0.0254,-76,0.079,0,-0.213,Short,0.192,0.026,0.135,0.274,0.077,0.488,0.258,0.741,0.002,633.49,0
inf_101713,Cameron Perez,YouTube,Beauty,Japan,14727,1840,8,127,2021,1568,6,372,27,38253,0.0269,189,0.62,0,-0.171,Long-form,0.314,0.021,0.192,0.229,0.054,0.505,0.506,0.492,0.002,2187.89,0
inf_101714,Sam Patel,Instagram,Gaming,Germany,1307,278,4.7,783,2020,1907,7,21,1,50,0.0254,-14,0.22,0,-0.073,Photo,0,0.006,0.204,0.265,0.131,0.393,0.25,0.747,0.003,3197.61,0.012
inf_101715,Cameron Taylor,Twitter,Tech,Mexico,1606,390,4.12,43,2017,3215,5,40,1,70,0.029,51,0.213,0,-0.072,Text,0.032,0.022,0.122,0.404,0.038,0.413,0.697,0.297,0.007,1648.43,0
inf_101716,Reese Wang,Instagram,Photography,Kenya,8650,1735,4.99,202,2023,1082,2,160,19,225,0.0169,143,0.3,0,-0.401,Carousel,0.224,0.013,0.161,0.332,0.21,0.284,0.235,0.76,0.004,2150.12,0.024
inf_101717,Lee Miller,YouTube,Lifestyle,Germany,14234,4808,2.96,171,2016,3504,5,126,15,22088,0.0118,-572,0.413,0,0.285,Long-form,0.109,0.031,0.05,0.262,0.147,0.509,0.938,0.061,0.001,5000,0
inf_101718,Cameron Lopez,Twitter,Lifestyle,Kenya,659,27,24.41,167,2016,3285,4,19,0,59,0.0409,12,0.743,1,0.065,Image,0.394,0.036,0.208,0.181,0.134,0.441,0.568,0.431,0.002,1954.26,0
inf_101719,Blake Thomas,Instagram,Fashion,Brazil,34500,17234,2,191,2023,1019,4,687,114,1035,0.0239,2120,0.072,0,0.01,Story,0.427,0.005,0.429,0.39,0.176,0,0.7,0.294,0.005,514.73,0.066
inf_101720,Drew Wilson,Instagram,Lifestyle,Philippines,15956,8773,1.82,140,2021,1496,2,167,24,232,0.0168,86,0.256,0,-0.288,Photo,0,0.009,0.069,0.084,0.185,0.654,0.645,0.354,0.001,1374.73,0.041
inf_101721,Kendall Garcia,Instagram,Education,Brazil,2069,481,4.3,5,2018,2597,6,19,1,54,0.008,20,0.129,0,-0.108,Carousel,0.022,0.061,0.269,0.28,0.055,0.335,0.7,0.297,0.003,3668.44,0
inf_101722,Jules Anderson,Instagram,Health,Canada,546,122,4.48,461,2020,2140,5,17,1,50,0.0389,0,0.234,0,0.218,Carousel,0.658,0.004,0.153,0.173,0.051,0.62,0.261,0.737,0.002,2056.6,0.054
inf_101723,Hayden Kumar,Instagram,Lifestyle,France,5067,603,8.4,351,2016,3587,6,119,11,290,0.0337,62,0.1,0,0.214,Reel,0.502,0.003,0.071,0.447,0.018,0.461,0.172,0.825,0.003,448.08,0.047
inf_101724,Jamie Lewis,YouTube,Entertainment,Brazil,4334,360,12.04,38,2017,3002,2,103,7,1898,0.0206,244,0.153,0,0.063,Long-form,0.046,0.002,0.228,0.283,0.084,0.403,0.549,0.45,0.001,2637.73,0.018
inf_101725,Jordan Miller,Instagram,Parenting,Japan,7657,2331,3.28,107,2020,1863,6,156,23,474,0.016,319,0.43,0,0.188,Reel,0.323,0.046,0.132,0.057,0.051,0.715,0.634,0.365,0.001,1270.21,0
inf_101726,Riley Harris,YouTube,Education,Brazil,4948,530,9.34,294,2017,3171,5,61,2,8716,0.0201,-36,0.245,0,0.683,Shorts,0.245,0.071,0.112,0.349,0.049,0.418,0.144,0.847,0.009,1572.35,0.063
inf_101727,Hayden Jackson,Twitter,Photography,Kenya,500,48,10.42,783,2019,2514,6,9,0,50,0.0241,4,0.447,1,0.361,Link,0.316,0.018,0.138,0.348,0.044,0.453,0.332,0.663,0.004,1260.45,0
inf_101728,Avery White,TikTok,Art,Brazil,3960,2070,1.91,604,2020,2114,2,159,14,4132,0.0297,39,0.398,0,-0.348,Short,0.419,0.024,0.181,0.491,0.016,0.287,0.41,0.589,0.002,868.99,0
inf_101729,Riley Patel,YouTube,Health,Indonesia,5425,392,13.84,459,2016,3575,4,59,5,5708,0.0121,121,0.472,0,0.533,Live,0.155,0.003,0.169,0.252,0.17,0.406,0.134,0.866,0.001,3259.5,0
inf_101730,Dakota Miller,Instagram,Fitness,United States,17609,1874,9.4,34,2020,2086,7,377,59,1283,0.0159,403,0.213,0,0.003,Reel,0.316,0.032,0.219,0.458,0.091,0.199,0.708,0.291,0.001,1304.33,0.099
inf_101731,Finley Martinez,YouTube,Lifestyle,Spain,2894,613,4.72,492,2019,2380,5,51,2,6482,0.0215,21,0.089,0,0.328,Long-form,0.183,0.014,0.056,0.108,0.026,0.796,0.524,0.475,0.001,3440.8,0
inf_101732,Sydney Martin,YouTube,Finance,France,129789,21998,5.9,421,2017,3092,4,2050,74,242091,0.0204,-3549,0.099,0,0.012,Long-form,0.273,0.075,0.23,0.227,0.064,0.404,0.557,0.441,0.002,3246.72,0
inf_101733,Elliot Lee,Instagram,Health,Brazil,500,163,3.07,95,2018,2901,5,13,1,50,0.0354,3,0.43,0,-0.496,Reel,0.348,0.001,0.094,0.383,0.192,0.33,0.63,0.366,0.003,1006.01,0
inf_101734,Riley Moore,Instagram,Art,United States,52063,8003,6.51,100,2022,1446,2,760,36,974,0.0219,-45,0.239,0,0.14,Photo,0,0.042,0.393,0.38,0.062,0.124,0.638,0.359,0.002,1114.75,0
inf_101735,Jules Jackson,TikTok,Health,Philippines,5149,682,7.55,123,2017,3043,6,257,8,13447,0.038,-87,0.036,0,0.518,Live,0.403,0.02,0.17,0.094,0.112,0.604,0.668,0.33,0.001,448.88,0
inf_101736,Kendall Gonzalez,Instagram,Photography,Australia,25278,639,39.56,214,2024,452,6,427,37,1413,0.0122,851,0.038,0,-0.189,Photo,0.596,0.025,0.298,0.323,0.023,0.33,0.472,0.528,0,1427.09,0
inf_101737,Harper Rodriguez,Instagram,Health,Nigeria,7259,1981,3.66,60,2021,1510,5,342,18,947,0.0346,77,0.325,0,-0.073,Reel,0.475,0.035,0.253,0.274,0.129,0.31,0.543,0.456,0.001,4300.43,0
inf_101738,Drew Miller,Instagram,Lifestyle,Indonesia,39562,17017,2.32,5,2016,3406,4,619,48,2324,0.0122,-830,0.517,0,0.63,Photo,0.284,0.027,0.21,0.082,0.157,0.524,0.405,0.595,0,4554.61,0.014
inf_101739,Taylor Gonzalez,Instagram,Finance,India,3437,818,4.2,30,2021,1632,5,84,5,126,0.0193,239,0.398,0,0.426,Photo,0.107,0.062,0.117,0.413,0.01,0.398,0.748,0.25,0.002,632.81,0
inf_101740,Kai Wang,TikTok,Fashion,Canada,1270,361,3.52,116,2022,1455,4,40,1,2735,0.0284,29,0.439,0,0.3,Short,0,0.057,0.158,0.432,0.179,0.174,0.327,0.67,0.002,793.31,0
inf_101741,Riley Garcia,TikTok,Finance,India,71559,2180,32.83,66,2018,2706,4,2535,277,207524,0.0281,2416,0.107,0,0.302,Short,0.153,0.004,0.105,0.055,0.065,0.77,0.146,0.853,0.001,1199.87,0
inf_101742,Parker Miller,TikTok,Tech,United States,6148,1237,4.97,289,2016,3566,6,87,2,6990,0.0186,255,0.361,0,0.137,Short,0.55,0.015,0.05,0.229,0.036,0.67,0.69,0.303,0.007,415.77,0
inf_101743,Lee Nguyen,Instagram,Travel,Spain,9107,937,9.72,23,2017,3267,7,206,35,215,0.0249,-28,0.404,0,-0.225,Story,0.194,0.062,0.275,0.112,0.048,0.502,0.692,0.307,0.001,4156.25,0.092
inf_101744,Alex Kumar,Instagram,Art,Kenya,46072,19272,2.39,499,2019,2452,4,876,65,2807,0.0171,1212,0.261,0,-0.088,Carousel,0.48,0.02,0.258,0.321,0.045,0.356,0.405,0.59,0.005,5000,0.011
inf_101745,Skyler Nguyen,YouTube,Education,Japan,1697,1042,1.63,451,2021,1600,3,4,0,541,0.002,-81,0.195,1,0.477,Long-form,0.374,0.098,0.094,0.354,0.116,0.338,0.578,0.419,0.003,5000,0
inf_101746,Hayden Clark,Instagram,Lifestyle,Nigeria,16567,1164,14.23,479,2022,1444,2,382,57,1381,0.0205,644,0.27,0,0.018,Carousel,0.262,0.044,0.114,0.165,0.079,0.598,0.23,0.768,0.002,1206.62,0.085
inf_101747,Avery Miller,Instagram,Fashion,Germany,2486,434,5.73,269,2017,3124,3,37,2,50,0.0118,20,0.302,0,-0.474,Photo,0.298,0.019,0.27,0.097,0.12,0.495,0.893,0.106,0.001,3426.44,0
inf_101748,Cameron Taylor,TikTok,Food,Australia,5967,2069,2.88,23,2024,655,9,195,27,12306,0.0334,154,0.306,0,0.089,Short,0,0.024,0.135,0.428,0.063,0.351,0.824,0.174,0.002,220.68,0
inf_101749,Dakota Taylor,Instagram,Health,Brazil,7172,169,42.44,115,2017,3229,8,278,42,592,0.0331,57,0.485,0,-0.566,Carousel,0.243,0.033,0.086,0.309,0.159,0.413,0.789,0.21,0.001,594.67,0.005
inf_101750,Alex Kumar,YouTube,Gaming,Germany,802,66,12.15,28,2020,2007,6,18,1,680,0.0169,52,0.416,0,-0.174,Long-form,0.23,0.078,0.102,0.22,0.12,0.48,0.641,0.358,0.001,1306.51,0
inf_101751,Blake Davis,Instagram,Entertainment,Kenya,1838,785,2.34,880,2023,1071,7,19,3,70,0.0145,86,0.442,0,-0.492,Photo,0.373,0.048,0.219,0.228,0.258,0.246,0.255,0.743,0.002,927.13,0
inf_101752,Charlie Nguyen,Instagram,Fashion,India,55497,21876,2.54,81,2016,3558,3,1079,25,3494,0.0145,-3792,0.078,0,0.102,Photo,0.416,0.025,0.391,0.188,0.193,0.203,0.618,0.374,0.008,1126.58,0
inf_101753,Sam Martin,Instagram,Fashion,Kenya,26377,1459,18.08,176,2016,3531,6,658,36,1330,0.0245,701,0.206,0,0.153,Reel,0.576,0.069,0.282,0.217,0.103,0.329,0.208,0.787,0.005,879.15,0.047
inf_101754,Jordan Lopez,Twitter,Food,Germany,4001,852,4.7,302,2022,1163,6,123,17,227,0.0276,6,0.071,0,0.55,Link,0.195,0.07,0.051,0.253,0.03,0.597,0.123,0.876,0.001,5000,0.086
inf_101755,Cameron Brown,TikTok,Gaming,Indonesia,10878,1834,5.93,507,2020,1837,4,713,36,24880,0.0504,302,0.249,0,0.244,Short,0.464,0.059,0.075,0.238,0.051,0.577,0.538,0.461,0.001,831.29,0
inf_101756,Skyler Martin,Twitter,Fitness,Australia,2762,294,9.39,282,2022,1208,1,52,6,182,0.0204,76,0.264,0,-0.079,Text,0.104,0.063,0.161,0.276,0.074,0.426,0.613,0.385,0.002,896.25,0.097
inf_101757,Drew Hall,YouTube,Finance,Brazil,77522,23933,3.24,224,2017,3050,1,1428,224,173090,0.0197,-953,0.147,0,-0.183,Shorts,0,0.059,0.114,0.349,0.291,0.187,0.429,0.569,0.002,4331.79,0.013
inf_101758,Kendall Perez,Instagram,Art,Philippines,4637,373,12.43,125,2022,1278,5,188,32,548,0.0399,30,0.327,0,0.189,Story,0.187,0.011,0.163,0.214,0.031,0.58,0.513,0.486,0,732.65,0
inf_101759,Charlie Clark,YouTube,Beauty,France,12819,795,16.12,186,2024,708,3,185,17,11734,0.0235,-264,0.425,0,-0.472,Shorts,0.329,0.024,0.05,0.145,0.102,0.679,0.619,0.38,0.001,1583.36,0.04
inf_101760,Cameron White,YouTube,Fitness,Canada,55350,9538,5.8,20,2020,1936,5,603,105,144052,0.0109,3021,0.56,0,0.463,Long-form,0,0.048,0.273,0.121,0.157,0.402,0.078,0.918,0.004,742.43,0
inf_101761,Jordan Jackson,TikTok,Fitness,Mexico,2125,519,4.09,431,2016,3439,3,47,4,4938,0.0269,42,0.538,0,0.14,Short,0.256,0.051,0.171,0.366,0.075,0.337,0.675,0.324,0.001,3539.64,0.013
inf_101762,Lee Martinez,Instagram,Parenting,United States,77376,26792,2.89,157,2016,3466,2,2531,138,6458,0.0244,1778,0.077,0,-0.247,Photo,0.473,0.021,0.103,0.357,0.059,0.459,0.773,0.224,0.002,100.07,0.089
inf_101763,Rowan Moore,YouTube,Photography,Kenya,765,72,10.62,8,2022,1341,8,11,1,1286,0.022,15,0.075,0,-0.139,Long-form,0.377,0.033,0.096,0.194,0.125,0.552,0.828,0.171,0.001,1405.5,0
inf_101764,Morgan Nguyen,Instagram,Health,Spain,86663,10146,8.54,505,2019,2457,2,2088,258,5653,0.0249,-1889,0.192,0,-0.077,Photo,0.741,0.025,0.335,0.354,0.121,0.165,0.584,0.412,0.004,897.98,0
inf_101765,Casey Wilson,Instagram,Tech,Indonesia,3519,518,6.79,134,2021,1565,3,140,13,487,0.0294,102,0.418,0,0.009,Photo,0.016,0.043,0.294,0.543,0.052,0.068,0.684,0.312,0.004,1520.51,0.027
inf_101766,Casey Lopez,TikTok,Art,Brazil,4999,689,7.26,406,2020,2013,4,120,13,11518,0.0183,318,0.542,0,0.102,Short,0.243,0.032,0.278,0.155,0.026,0.508,0.689,0.308,0.002,2253.06,0
inf_101767,Dakota Moore,YouTube,Food,United States,500,124,4.03,389,2024,486,4,24,2,1305,0.0427,-18,0.092,0,0.021,Long-form,0.307,0.001,0.145,0.401,0.044,0.409,0.561,0.435,0.004,1671.59,0
inf_101768,Rowan Rodriguez,Instagram,Fitness,Mexico,3086,675,4.57,338,2024,639,1,52,5,131,0.0159,38,0.38,0,0.142,Carousel,0.277,0.006,0.185,0.273,0.127,0.41,0.675,0.322,0.002,1049.83,0
